Filing Date,Document Type,Filed By,Description
"January 24, 2011","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=38430""><span style=""color:blue""><u>BRIEF</u></span></a>",L. Jan Reid,OPENING; ON BONDING REQUIREMENTS
"January 24, 2011","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=38395""><span style=""color:blue""><u>BRIEF</u></span></a>","California Manufacturers & Technology Association,California Large Energy Consumers Association",OPENING; ON LEGAL ISSUES ARISING UNDER PUBLIC UTILITIES CODE SECTION 394.25(e)
"January 24, 2011","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=38397""><span style=""color:blue""><u>BRIEF</u></span></a>","Alliance for Retail Energy Markets,Direct Access Customer Coalition,Marin Energy Authority,BlueStar Energy,Pilot Power Group, Inc.",OPENING; ON LEGAL ISSUES PERTAINING TO THE ELECTRIC SERVICE PROVIDER AND COMMUNITY CHOICE AGGREGATION BONDING REQUIREMENT
"January 14, 2011","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=37928""><span style=""color:blue""><u>SCOPING RULING</u></span></a>","CMMR/PEEVEY/CPUC,ALJ/YIP-KIKUGAWA/CPUC",Amended Scoping Memo and Ruling of the Assigned Commissioner and Administrative Law Judge amending the Scoping Memo and reopening the record. The Scoping Memo of this proceeding is amended to take supplemental information. Briefing on the legal issues pertaining to the bond requirement shall be due on 1/24/2011; reply briefs shall be due on 2/11/2011. Parties shall file a single brief in R.03-10-003 and R.07-05-025 (not consolidated) addressing the legal issues. Briefs responding to the questions raised in the ruling concerning methodology for calculating the CCA bond requirement shall be due on 2/28/2011; reply briefs shall be due on 3/14/2011. The amended timetable is as set forth.
"December 23, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=37686""><span style=""color:blue""><u>EXPARTE</u></span></a>",Marin Energy Authority,"The Marin Energy Authority noticed an oral ex parte communication with Andy Campbell, advisor to Commissioner Ryan, on December 21, 2010."
"December 14, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=37419""><span style=""color:blue""><u>COMMENTS</u></span></a>","The Utility Reform Network,SOUTHERN CALIFORNIA EDISON COMPANY,Pacific Gas and Electric Company,San Diego Gas & Electric Company",Joint Reply; in Support of Proposed Decision Adopting Bond and Other Requirements for Community Choice Aggregators
"December 14, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=37347""><span style=""color:blue""><u>COMMENTS</u></span></a>",Marin Energy Authority,Reply; on Proposed Decision Adopting Bond and Other Requirements for Community Choice Aggregators
"December 14, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=37151""><span style=""color:blue""><u>COMMENTS</u></span></a>","San Joaquin Valley Power Authority,City of Victorville",Reply;
"December 09, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=37293""><span style=""color:blue""><u>COMMENTS</u></span></a>",Marin Energy Authority,Opening; on Proposed Decision adopting bond and other requirements for community choice aggregators.
"December 09, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=37224""><span style=""color:blue""><u>COMMENTS</u></span></a>","Pacific Gas and Electric Company,San Diego Gas & Electric Company,San Joaquin Valley Power Authority,City of Victorville,The Utility Reform Network,Southern California Edison Company","JOINT; IN SUPPORT OF PROPOSED DECISION ADOPTING BOND AND OTHER REQUIREMENTS FOR COMMUNITY CHOICE  
AGGREGATORS"
"December 09, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=37148""><span style=""color:blue""><u>COMMENTS</u></span></a>",Alliance for Retail Energy Markets,Opening; ON THE PROPOSED DECISION OF ALJ YIP-KIKUGAWA
"December 09, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=37436""><span style=""color:blue""><u>COMMENTS</u></span></a>",City and County of San Francisco,(rRevised); on the proposed decision of Administrative Law Judge Yip-Kikugawa
"September 28, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=34905""><span style=""color:blue""><u>COMMENTS</u></span></a>",DRA/CLAY/CPUC,on the 9/8/2010 Proposed Decision.
"September 08, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=34125""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",ALJ/YIP-KIKUGAWA/CPUC,"Decision Adopting Bond and Other Requirements for Community Choice Aggregators.  Opening comments, which shall not exceed 25 pages, are due no later than September 28, 2010. Reply comments, which shall not exceed 5 pages, are due no later than five days after the last day for filing comments."
"July 29, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=33228""><span style=""color:blue""><u>MOTION</u></span></a>","Marin Energy Authority,SAN JOAQUIN VALLEY POWER AUTHORITY",to accept a late-filed Response of Marin Energy Authority and San Joaquin Valley Power Authority to Application of the City and County of San Francisco for Rehearing of Decision 10-05-050.
"July 09, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=33025""><span style=""color:blue""><u>RESPONSE</u></span></a>","City and County of San Francisco,Marin Energy Authority,THE SAN JOAQUIN VALLEY POWER AUTHORITY",to Pacific Gas and Electric Company's Application for Rehearing of Decision 10-05-050.
"July 09, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=32660""><span style=""color:blue""><u>RESPONSE</u></span></a>",Pacific Gas and Electric Company,to City and County of San Francisco Application for Rehearing of Decision 10-05-050.
"June 24, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=32225""><span style=""color:blue""><u>REHEARING REQUEST</u></span></a>",City and County of San Francisco,of Decision 10-05-050
"June 24, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=32263""><span style=""color:blue""><u>REHEARING REQUEST</u></span></a>",Pacific Gas and Electric Company,Application for Rehearing of Decision 10-05-050.
"May 20, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=424721""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D1005050 - Modifies Decision 05-12-041 to clarify the permissible extent of utility marketing with regard to Community Choice Aggregation Programs.  Commissioner Simon reserves the right to file a dissent.  Commissioner Bohn will file a concurrence.
"May 17, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=31334""><span style=""color:blue""><u>COMMENTS</u></span></a>",City and County of San Francisco,on the Proposed Decision of Commissioner Peevey regarding the City and County of San Francisco's Petition to Modify Decision 05-12-041.
"May 17, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=31319""><span style=""color:blue""><u>COMMENTS</u></span></a>",Women's Energy Matters,on the Proposed Decision.
"May 17, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=31337""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,on Proposed Decision.
"May 17, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=31336""><span style=""color:blue""><u>COMMENTS</u></span></a>",Marin Energy Authority,to Proposed Decision modifying Decision 05-12-041 to clarify the permissible extent of utility marketing with regard to Community Choice Aggregation programs.
"May 05, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=30955""><span style=""color:blue""><u>EXPARTE</u></span></a>",City and County of San Francisco,"City and County of San Francisco noticed an oral ex parte communication with Carol Brown, Chief of Staff for Commission President Michael Peevey on April 30, 2010."
"May 04, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=30804""><span style=""color:blue""><u>PROPOSED DECISION</u></span></a>",CMMR/PEEVEY/CPUC,"DECISION MODIFYING DECISION 05-12-041 TO CLARIFY THE PERMISSIBLE EXTENT OF UTILITY MARKETING WITH REGARD TO COMMUNITY CHOICE AGGREGATION PROGRAMS.  Opening comments, which shall not exceed 15 pages, are due May 17, 2010.  NO REPLY COMMENTS will be accepted.  
"
"March 05, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=29131""><span style=""color:blue""><u>RESPONSE</u></span></a>",City and County of San Francisco,TO MOTION OF PACIFIC GAS AND ELECTRIC COMPANY TO INCLUDE REFERENCED MATERIALS IN RECORD
"March 01, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=29064""><span style=""color:blue""><u>MOTION</u></span></a>",Pacific Gas and Electric Company,TO INCLUDE REFERENCED MATERIALS IN RECORD
"February 22, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=28857""><span style=""color:blue""><u>REPLY</u></span></a>",City and County of San Francisco,to responses to City and County of San Francisco's Petition to Modify Decision 05-12-041 and Request for expedited consideration (filing authorized by ALJ Yacknin per e-mail of 2/12/2010).
"February 10, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=28657""><span style=""color:blue""><u>RESPONSE</u></span></a>",Pacific Gas and Electric Company,TO PETITION OF CITY AND COUNTY OF SAN FRANCISCO TO MODIFY DECISION 05-12-041
"February 10, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=28661""><span style=""color:blue""><u>RESPONSE</u></span></a>",Women's Energy Matters,to Petition of the City and County of San Francisco to Modify Decision 05-12-041 (filing authorized by ALJ Yacknin per e-mail of 2/16/2010).
"February 10, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=28658""><span style=""color:blue""><u>RESPONSE</u></span></a>",The Utility Reform Network,IN SUPPORT OF THE PETITION OF THE CITY AND COUNTY OF SAN FRANCISCO TO MODIFY DECISION 05-12-041
"February 10, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=28660""><span style=""color:blue""><u>RESPONSE</u></span></a>",Southern California Edison Company,TO PETITION OF CITY AND COUNTY OF SAN FRANCISCO FOR MODIFICATION OF DECISION 05-12-041
"February 10, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=28655""><span style=""color:blue""><u>RESPONSE</u></span></a>",San Joaquin Valley Power Authority,to the Petition for Modification of D.05-12-041.
"February 10, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=28659""><span style=""color:blue""><u>RESPONSE</u></span></a>",San Diego Gas & Electric Company,"TO THE PETITION OF THE CITY AND COUNTY OF SAN FRANCISCO TO MODIFY DECISION 05-12-041 AND REQUEST FOR EXPEDITED CONSIDERATION  
"
"February 10, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=28754""><span style=""color:blue""><u>RESPONSE</u></span></a>",Marin Energy Authority,to Petition of the City and County of San Francisco to Modify Decision 05-12-041 and Request for expedited consideration.
"February 02, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=28296""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/CLOPTON/CPUC,of co-assignment.
"February 02, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=28310""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/CLOPTON/CPUC,of removal and co-assignment.
"January 11, 2010","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=27822""><span style=""color:blue""><u>PETITION FOR MODIFICATION</u></span></a>",City and County of San Francisco,of Decision 05-12-041 and request for expedited consideration.
"December 09, 2009","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=27195""><span style=""color:blue""><u>MOTION</u></span></a>","Pacific Gas and Electric Company,San Diego Gas & Electric Company,San Joaquin Valley Power Authority,City of Victorville,Southern California Edison Company,The Utility Reform Network",Amendment to Joint Motion of Settling Parties for Adoption of Settlement Agreements.
"October 09, 2009","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=25678""><span style=""color:blue""><u>RESPONSE</u></span></a>",City and County of San Francisco,to Pacific Gas and Electric Company's comments on status of Marin Energy Authority and City and County of San Francisco CCA Programs (filing authorized by ALJ Yip-Kikugawa on 9/22/2009).
"October 09, 2009","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=25670""><span style=""color:blue""><u>REPLY</u></span></a>",Marin Energy Authority,to Pacific Gas and Electric Company's comments on status of Marin Energy Authority and CCSF CCA Programs
"September 25, 2009","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=25218""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,on status of Marin Energy Authority and City and County of San Francisco Community Choice Aggregation programs (filing authorized by ALJ Yip-Kikugawa on 9/22/2009).
"August 25, 2009","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=24409""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/YIP-KIKUGAWA/CPUC,setting a hearing on settlement agreements.
"August 11, 2009","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=24247""><span style=""color:blue""><u>COMMENTS</u></span></a>","Southern California Edison Company,Pacific Gas and Electric Company,San Diego Gas & Electric Company",Amendment to Reply Comments on Joint Motion for Adoption of Settlement Agreements.  [The amendment corrects one sentence in the Reply Comments.]
"August 10, 2009","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=24093""><span style=""color:blue""><u>COMMENTS</u></span></a>","City and County of San Francisco,County of Los Angeles,City of Moreno Valley,Marin Energy Authority,San Joaquin Valley Power Authority and City of Victorville",Joint reply; on ALJ Yip-Kikugawa's ruling filed 6/30/09.
"August 10, 2009","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=24107""><span style=""color:blue""><u>COMMENTS</u></span></a>","Southern California Edison Company,Pacific Gas and Electric Company,San Diego Gas & Electric Company",Joint reply; on ALJ Yip-Kikugawa's ruling filed 6/30/09.
"July 24, 2009","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=23790""><span style=""color:blue""><u>COMMENTS</u></span></a>",Alliance for Retail Energy Markets,on the motion for adoption of settlement agreements.
"July 24, 2009","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=23794""><span style=""color:blue""><u>COMMENTS</u></span></a>","San Joaquin Valley Power Authority,City of Victorville,City of Moreno Valley,City and County of San Francisco,County of Los Angeles,Marin Energy Authority",Joint Opening; in response to ALJ Yip-Kikugawa's 6/30/09 ruling.
"July 24, 2009","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=23791""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,Opening; in response to ALJ Yip-Kikugawa's 6/30/09 ruling.
"July 24, 2009","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=23801""><span style=""color:blue""><u>COMMENTS</u></span></a>","Pacific Gas and Electric Company,San Diego Gas & Electric Company,Southern California Edison Company",Opening; in response to ALJ Yip-Kikugawa's 6/30/09 ruling.
"June 30, 2009","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=22972""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/YIP-KIKUGAWA/CPUC,"revising procedural schedule and seeking additional briefing. Any parties wishing to comment on the three questions raised in this ruling shall do so by July 24, 2009. Reply comments shall be due on August 10, 2009."
"June 24, 2009","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=22955""><span style=""color:blue""><u>MOTION</u></span></a>","Southern California Edison Company,Pacific Gas and Electric Company,San Diego Gas & Electric Company,San Joaquin Valley Power Authority,City of Victorville,The Utility Reform Network",Joint; for Adopting of Settlement Agreements; Settlement Agreements Attached.
"January 29, 2009","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=19381""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/YIP-KIKUGAWA/CPUC,revising schedule. The schedule for this phase of the proceeding is revised as indicated in the ruling.
"December 08, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=18476""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Joaquin Valley Power Authority,Supplemental Workshop; 
"December 05, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=18396""><span style=""color:blue""><u>RESPONSE</u></span></a>",San Diego Gas & Electric Company,"to the SCE and PG&E for discovery, submission of evidence and evidentiary hearings"
"December 05, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=18395""><span style=""color:blue""><u>RESPONSE</u></span></a>",San Joaquin Valley Power Authority,(to the request of SCE and PG&E)
"December 05, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=18397""><span style=""color:blue""><u>RESPONSE</u></span></a>",City and County of San Francisco,"and Opposition to the request of SCE and PG&E for discovery, submission of evidence and evidentiary hearings"
"November 24, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=18036""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/YIP-KIKUGAWA/CPUC,Revising the Schedule set forth in the Amended Scoping Memo.
"November 21, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=18049""><span style=""color:blue""><u>MOTION</u></span></a>","Southern California Edison Company,Pacific Gas and Electric Company","For Discovery, Submission of Evidence and Evidentiary Hearings."
"November 12, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=17797""><span style=""color:blue""><u>RESPONSE</u></span></a>",Southern California Edison Company,to ALJ's Ruling and Amended Scoping Memo.
"November 12, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=17770""><span style=""color:blue""><u>COMMENTS</u></span></a>","San Joaquin Valley Power Authority,City of Victorville,County of Marin,County of Los Angeles,City of Moreno Valley,City and County of San Francisco",Pre-Workshop; of the Designated CCA Parties.
"November 12, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=17793""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,Pre-Workshop;
"November 12, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=17760""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,Pre-Workshop; 
"November 12, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=17792""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Pre-Workshop;
"November 06, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=17655""><span style=""color:blue""><u>EXPARTE</u></span></a>",City of Victorville,"City of Victorville noticed an oral ex parte communication with Matthew Deal, advisor to Commissioner Peevey on November 3, 2008."
"October 08, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=16685""><span style=""color:blue""><u>SCOPING RULING</u></span></a>","CMMR/PEEVEY/CPUC,ALJ/YIP-KIKUGAWA/CPUC","Assigned Commissioner's and ALJ's Ruling and AMENDED Scoping Memo.  Timetable for this phase of the proceeding is as set forth; Edison and PG&E shall file updated results of their proposed bond methodology by November 12, 2008, and parties may file pre-workshop comments by November 12, 2008."
"September 19, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=16349""><span style=""color:blue""><u>EXPARTE</u></span></a>",Southern California Edison Company,"Southern California Edison Company noticed oral and written ex parte communications with Stephen St. Marie and Robert Kinosian, advisors to Commissioner Bohn, on September 16, 2008."
"September 17, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=16226""><span style=""color:blue""><u>EXPARTE</u></span></a>",Southern California Edison Company,"Southern California Edison Company notices oral and written ex parte communications with Matthew Deal, advisor to President Peevey, on September 12, 2008."
"September 15, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=16294""><span style=""color:blue""><u>STATEMENT</u></span></a>",Pacific Gas and Electric Company,Prehearing Conference; regarding Bond Requirement Phase.
"August 29, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=15665""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/MINKIN/CPUC,of Prehearing Conference.
"July 28, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=14878""><span style=""color:blue""><u>COMMENTS</u></span></a>","San Joaquin Valley Power Authority,County of Marin,County of Los Angeles,City of Moreno Valley,City and County of San Francisco,City of Victorville",Joint Reply; of the Designated CCA Parties
"July 28, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=15073""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electrric Company,Reply; in Response to to ALJ's Ruling Setting Forth Bond Requirement Phase of the Proceeding.
"July 28, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=15076""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,Reply; on the Bond Requirement for CCAs.
"July 28, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=14875""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Reply; in response to ALJ's Ruling setting forth bond requirement phase of the proceeding.
"July 28, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=14893""><span style=""color:blue""><u>COMMENTS</u></span></a>",Alliance for Retail Energy Markets,Reply; to ALJ's Ruling setting forth Bond Requirement Phase of the proceeding.
"July 14, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=14544""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,on the Bond  Requirements for CCAs.
"July 14, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=14557""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,in Response to ALJ's Ruling Setting Forth Bond Requirement Phase of the Proceeding.
"July 14, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=14600""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,in Response to ALJ's Ruling Setting Forth Bond Requirement Phase of the Proceeding.
"July 14, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=14587""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,to ALJ's Ruling Setting Forth Bond Requirement Phase of the Proceeding.
"July 14, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=14571""><span style=""color:blue""><u>COMMENTS</u></span></a>","San Joaquin Valley Power Authority,City of Victorville,City and County of San Francisco,County of Marin,County of Los Angeles",Joint; on the ALJ's Ruling Setting Forth Bond Requirement Phase.
"May 27, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=13343""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/YIP-KIKUGAWA/CPUC,"Setting Forth Bond Requirement Phase of the Proceeding.  Comments should be filed by July 14, 2008 and reply comments by July 28, 2008."
"May 05, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=13026""><span style=""color:blue""><u>REPLY</u></span></a>",City of Victorville,"Supplemental; to the utilities' responses (filing authorized by ALJ Yip-Kikugawa per email ruling dated April 24, 2008)."
"April 23, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=12855""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,"Reply; to the Response of The Utility Reform Network to the Petition of the City of Victorville for Modification of Decision 07-01-025 relating to the Market Price Benchmark for the Community Choice Aggregation Cost Responsibility Surcharge (filing authorized by ALJ Yip-Kikugawa per email ruling dated April 23, 2008)."
"April 23, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=12864""><span style=""color:blue""><u>REPLY</u></span></a>",City of Victorville,"to parties' responses (filing authorized by ALJ Malcolm per email ruling dated April 14, 2008)."
"April 23, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=12851""><span style=""color:blue""><u>REPLY</u></span></a>",Southern California Edison Company,"to the Response of The Utility Reform Network to the Petition of the City of Victorville for Modification of Decision 07-01-025 relating to the Market Price Benchmark for the Community Choice Aggregation Cost Responsibility Surcharge (filing authorized by ALJ Malcolm per email ruling dated April 15, 2008)."
"April 15, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=12436""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/MINKIN/CPUC,of reassignment.
"April 11, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=12474""><span style=""color:blue""><u>RESPONSE</u></span></a>",The Utility Reform Network,to Petition for Modification of Decision 07-01-025 by the City of Victorville.  
"April 11, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=12511""><span style=""color:blue""><u>RESPONSE</u></span></a>","Southern California Edison Company,Pacific Gas and Electric Company,San Diego Gas & Electric Company",Joint; to the Petition of the City of Victorville for Modification of Decision 07-01-025 relating to the Market Price Benchmark for the Community Choice Aggregation Cost Responsibility Surcharge.
"March 12, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=11673""><span style=""color:blue""><u>PETITION FOR MODIFICATION</u></span></a>",City of Victorville,of Decision 07-01-025 relating to the Market Price Benchmark for the Community Choice Aggregation Cost Responsibility Surcharge.
"March 12, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=11670""><span style=""color:blue""><u>MOTION</u></span></a>",City of Victorville,to intervene.
"February 28, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=319621""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D0802013 - Modifies community choice aggregation tariffs regarding customer information requirements and requirements for bonds, insurance and self-insurance as set forth.  This proceeding is closed.  (Commissioner Timothy Alan Simon, being necessarily absent, did not participate.)"
"February 04, 2008","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=10733""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,"on ALJ's Proposed Decision Modifying Community Choice Aggregation Tariffs Regarding Customer Information Requirements and Requirements for Bonds, Insurance and Self-Insurance."
