Filing Date,Document Type,Filed By,Description
"April 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=507820058""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",CLEAN POWER ALLIANCE OF SOUTHERN CALIFORNIA,(PUBLIC VERSION) Revised Final 2022 Renewables Portfolio Standard Procurement Plan.
"April 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=507805097""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",CLEAN POWER ALLIANCE OF SOUTHERN CALIFORNIA,(PUBLIC VERSION) Revised Final 2022 Renewables Portfolio Standard Procurement Plan.
"April 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=507749487""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",CLEAN POWER ALLIANCE OF SOUTHERN CALIFORNIA,LAW AND MOTION  MOTION FOR LEAVE TO FILE ITS CONFIDENTIAL REVISED FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN UNDER SEAL. Appendices C and E redacted.
"April 12, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=506170067""><span style=""color:blue""><u>MOTION</u></span></a>",Redwood Coast Energy Authority,Motion for Leave to File Under Seal Confidential Final 2022 Renewables Portfolio Standard Procurement Plan.
"April 03, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=506170292""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",PacifiCorp, 2023 INTEGRATED RESOURCE PLAN
"March 13, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=503589441""><span style=""color:blue""><u>AMENDMENT</u></span></a>",Brookfield Renewable Energy Marketing US LLC,Corrected Final 2022 Renewables Portfolio Standard Procurement Plan.
"March 13, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=503589284""><span style=""color:blue""><u>NOTICE</u></span></a>",BP Energy Retail Company California LLC,"Notice of change of Name from EDF Industrial Power Services (CA), LLC  to BP Energy Retail Company California LLC."
"February 17, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=502376625""><span style=""color:blue""><u>REQUEST</u></span></a>",Small Business Utility Advocates,"for intervenor compensation for contribution to D18-11-004, D19-02-007, D19-06-023, D19-09-043, D19-12-042, Res. E-4977, D21-01-005, and D22-12-030"
"February 10, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=502201187""><span style=""color:blue""><u>REQUEST</u></span></a>",Green Power Institute,"for intervenor compensation for contribution to D21-11-029, D21-12-032, D22-01-004, D22-06-034, D22-11-021 and D22-12-030, and Resolutions E-5209 and E-5216"
"January 24, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533107""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/Cooke/CPUC,NOTICE OF REASSIGNMENT
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533263""><span style=""color:blue""><u>LAW & MOTION</u></span></a>","Calpine Energy Solutions, LLC",Motion for Leave to File the Confidential Portions of its 2022 Final Renewables Portfolio Standard Procurement Plan Under Seal.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501678985""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",3 Phases Renewables Inc.,[PUBLIC VERSION] FINAL 2022 RENEWABLES PORTFOLIO STANDARD  PROCUREMENT PLAN 
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533506""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Southern California Edison Company,LAW AND MOTION MOTION FOR LEAVE TO FILE ITS CONFIDENTIAL TRACK 2 FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN UNDER SEAL. Portions redacted.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501534050""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",PacifiCorp,[PUBLIC VERSION] 2022 OFF-YEAR SUPPLEMENT TO ITS 2021 INTEGRATED RESOURCE PLAN
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501534028""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Pilot Power Group, LLC",[PUBLIC VERSION] FINAL 2022 RPS PROCUREMENT PLAN 
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533806""><span style=""color:blue""><u>LAW & MOTION</u></span></a>","Pilot Power Group, LLC",LAW AND MOTION MOTION FOR LEAVE TO FILE UNREDACTED VERSION OF ITS FINAL 2022 RPS PROCUREMENT PLAN UNDER SEAL. Portions redacted.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=502086885""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Redwood Coast Energy Authority,(PUBLIC VERSION) Final 2022 Renewables Portfolio Standard Procurement Plan.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501678986""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",BP Energy Retail Company California LLC,LAW AND MOTION MOTION TO FILE UNDER SEAL CONFIDENTIAL VERSION OF FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN. Portions redacted. 
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501654034""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Shell Energy North America (US), L.P.",[PUBLIC VERSION] FINAL 2022 RPS PROCUREMENT PLAN
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501652300""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Marin Clean Energy,[PUBLIC VERSION] FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533283""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",East Bay Community Energy,"LAW AND MOTION FOR LEAVE TO FILE UNDER SEAL THE CONFIDENTIAL INFORMATION OF ITS FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN AND APPENDIX A, B, C AND F "
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533505""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",PacifiCorp,LAW AND MOTION MOTION FOR LEAVE TO FILE CONFIDENTIAL MATERIAL UNDER SEAL. Portions redacted.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533175""><span style=""color:blue""><u>LAW & MOTION</u></span></a>","Calpine PowerAmerica-CA, LLC",LAW AND MOTION MOTION FOR LEAVE TO FILE UNDER SEAL THE CONFIDENTIAL INFORMATION IN THE NARRATIVE AND APPENDIX A-C OF ITS FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN. 
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533618""><span style=""color:blue""><u>LAW & MOTION</u></span></a>","City of San José, Administrator of San José Clean Energy",Motion for Leave to File Under Seal Confidential Final 2022 Renewables Portfolio Standard Procurement Plan.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533499""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",PACIFIC GAS AND ELECTRIC COMPANY,LAW AND MOTION MOTION TO FILE CONFIDENTIAL MATERIAL IN FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN UNDER SEAL UNDER RULE 11.4. Portions redacted.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533808""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Clean Power Alliance of Southern California,LAW AND MOTION MOTION FOR LEAVE TO FILE ITS CONFIDENTIAL FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN UNDER SEAL. Appendices C and E Redacted.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501652377""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",SAN DIEGO GAS & ELECTRIC COMPANY,LAW AND MOTION MOTION FOR LEAVE TO FILE UNDER SEAL THE UNREDACTED VERSION OF ITS FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN. Portions redacted.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501652313""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",BP Energy Retail Company California LLC,"(PUBLIC VERSION) FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN OF BP ENERGY RETAIL COMPANY CALIFORNIA LLC (FOREMERLY EDF INDUSTRIAL POWER SERVICES (CA), LLC."
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501652301""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Marin Clean Energy,LAW AND MOTION MOTION FOR LEAVE TO FILE ITS CONFIDENTIAL FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN UNDER SEAL. Portions redacted.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501678963""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Silicon Valley Clean Energy Authority,Motion for Leave to File Under Seal Confidential Final 2022 Renewables Portfolio Standard Procurement Plan.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533281""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Calpine PowerAmerica-CA, LLC",[PUBLIC VERSION FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN 
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501534044""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Peninsula Clean Energy Authority,Motion for Leave to File Under Seal Confidential Final 2022 Renewables Portfolio Standard Procurement Plan.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533817""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Peninsula Clean Energy Authority,(PUBLIC VERSION) Final 2022 Renewables Portfolio Standard Procurement Plan.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533595""><span style=""color:blue""><u>LAW & MOTION</u></span></a>","Bear Valley Electric Service, Inc.",Motion to File Under Seal Confidential Materials in its RPS Procurement Plan filed concurrently herewith.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501843653""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Sonoma Clean Power Authority,(PUBLIC VERSION) Final 2022 Renewables Portfolio Standard Procurement Plan.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501654083""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",SAN DIEGO GAS & ELECTRIC COMPANY,[PUBLIC VERSION] FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501679080""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Shell Energy North America (US),LAW AND MOTION MOTION FOR LEAVE TO FILE UNDER SEAL THE CONFIDENTIAL VERSION OF ITS FINAL 2022 RPS PROCUREMENT PLAN. Portions redacted.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501679069""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Desert Community Energy,Motion for Confidential Treatment of Portions of its draft 2022 Renewables Portfolio Standard Procurement Plan
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501678962""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Silicon Valley Clean Energy Authority,(PUBLIC VERSION) Final 2022 Renewables Portfolio Standard Procurement Plan.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533722""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",THE CITY OF SANTA BARBARA,Final 2022 Renewables Portfolio Standard Procurement Plan.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501534047""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Valley Clean Energy Alliance,(PUBLIC VERSION) Final 2022 Renewables Portfolio Standard Procurement Plan.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533820""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","City of San José, Administrator of San José Clean Energy",(PUBLIC VERSION) Final 2022 Renewables Portfolio Standard Procurement Plan.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533153""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",King City Community Power,Final 2022 RPS Procurement Plan 
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533150""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",San Diego Community Power,LAW AND MOTION MOTION FOR LEAVE TO FILE ITS CONFIDENTIAL FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN UNDER SEAL. Portions redacted.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501654107""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Brookfield Renewable Energy Marketing US LLC,FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501654018""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Desert Community Energy,(PUBLIC VERSION) 2022 Renewables Portfolio Standard Procurement Plan.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501679065""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Orange County Power Authority,[PUBLIC VERSION] FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533507""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,[PUBLIC VERSION] TRACK 2 FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501652292""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Direct Energy Business, LLC",[PUBLIC VERSION] 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN – REVISION 
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533496""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Central Coast Community Energy,Motion for Leave to File Under Seal Confidential Final 2022 Renewables Portfolio Standard Procurement Plan.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533470""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Bear Valley Electric Service, Inc.",(PUBLIC VERSION) Renewables Portfolio Standard Procurement Plan.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501680214""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",3 Phases Renewables Inc.,LAW AND MOTION MOTION TO FILE UNDER SEAL CONFIDENTIAL VERSION OF FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN. Portions redacted.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533178""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Orange County Power Authority,LAW AND MOTION MOTION FOR CONFIDENTIAL TREATMENT OF PORTIONS OF ITS 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN. APPENDIX E AND F REDACTED.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533493""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Clean Power Alliance of Southern California,[PUBLIC VERSION] FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN 
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533264""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Liberty Utilities (CalPeco Electric) LLC,Motion for Leave to File Confidential Materials Under Seal.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501534016""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Clean Energy Alliance,[PUBLIC VERSION] FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533375""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Liberty Utilities (CalPeco Electric) LLC,(PUBLIC VERSION) Final 2022 Renewables Portfolio Standard Procurement Plan.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533596""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Regents of the University of California,LAW AND MOTION  MOTION FOR LEAVE TO FILE ITS CONFIDENTIAL FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN UNDER SEAL. Portions redacted. 
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501679067""><span style=""color:blue""><u>LAW & MOTION</u></span></a>","Constellation NewEnergy, Inc.",LAW AND MOTION MOTION FOR LEAVE TO FILE CONFIDENTIAL MATERIAL UNDER SEAL. Portions redacted.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533284""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",East Bay Community Energy,[PUBLIC VERSION] FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501652293""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Valley Clean Energy Alliance,Motion for Confidential Treatment of Portions of its Final 2022 Renewables Portfolio Standard Procurement Plan.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533721""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Central Coast Community Energy,(PUBLIC VERSION) Final 2022 Renewables Portfolio Standard Procurement Plan.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533702""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Clean Energy Alliance,LAW AND MOTION MOTION FOR LEAVE TO FILE ITS CONFIDENTIAL FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN UNDER SEAL. Appendix E redacted.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533473""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Calpine Energy Solutions, LLC",(PUBLIC VERSION) 2022 Final Renewables Portfolio Standard Procurement Plan.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501872246""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Sonoma Clean Power Authority,Motion for Leave to File Under Seal the Confidential Version of its Final Renewables Portfolio Standard Procurement Plan.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501652297""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>","Constellation NewEnergy, Inc.",[PUBLIC VERSION] FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533502""><span style=""color:blue""><u>LAW & MOTION</u></span></a>","Direct Energy Business, LLC",LAW AND MOTION MOTION FOR LEAVE TO FILE CONFIDENTIAL MATERIAL UNDER SEAL. Portions redacted.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533387""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",PIONEER COMMUNITY ENERGY,Final 2022 Renewables Portfolio Standard Procurement Plan.
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533498""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",PACIFIC GAS AND ELECTRIC COMPANY,[PUBLIC VERSION] SUBMISSION OF ITS FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533597""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Community Power,[PUBLIC VERSION] FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"January 18, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533474""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Regents of the University of California,[PUBLIC VERSION] FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN
"January 17, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533573""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",City of Palmdale,Final 2022 Renewables Portfolio Standard Procurement Plan. 
"January 17, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533671""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",LANCASTER CHOICE ENERGY,Final 2022 Renewables Portfolio Standard Procurement Plan. 
"January 17, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533772""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",PICO RIVERA INNOVATIVE MUNICIPAL ENERGY,Final 2022 Renewables Portfolio Standard Procurement Plan. 
"January 17, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533674""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Jacinto Power,Final 2022 Renewables Portfolio Standard Procurement Plan. 
"January 17, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533126""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",City of Pomona,Final 2022 Renewables Portfolio Standard Procurement Plan. 
"January 17, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533219""><span style=""color:blue""><u>RESPONSE</u></span></a>",Rancho Mirage Energy Authority,FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN 
"January 17, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533759""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",APPLE VALLEY CHOICE ENERGY,FINAL 2022 RENEWABLES PORTFOLIO STANDARD PROCUREMENT PLAN.
"January 13, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533424""><span style=""color:blue""><u>RESPONSE</u></span></a>",CleanPowerSF,(PUBLIC VERSION) Final 2022 Renewables Portfolio Standard Procurement Plan (Includes APPENDIX A - Final 2022 RPS Procurement Plan).
"January 13, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533231""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",CleanPowerSF,Motion to File Under Seal Confidential Information in Final 2022 Renewables Portfolio Standard Procurement Plan.
"January 12, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501002969""><span style=""color:blue""><u>EXPARTE</u></span></a>",Calpine Corporation,"NOTICE OF EX PARTE COMMUNICATION OF CALPINE CORPORATION  Pursuant to Rule 8.4 of the California Public Utilities Commission (“Commission”) Rules of Practice and Procedure, Calpine Corporation (“Calpine”) hereby gives timely notice of the ex parte meeting.   On January 9, 2023, Calpine’s attendees Matt Barmack, Vice President, Market & Regulatory Analysis; Avis Kowalewski, Vice President, Government & Regulatory Affairs; Joe Greco, Director, Strategic Origination; and Emily Turkel, Analyst, Government & Regulatory Affairs met with Jaime Rose Gannon, advisor to President Alice Busching Reynolds, over Webex from approximately 3:30 p.m. to 4:00 p.m. "
"January 04, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=500761952""><span style=""color:blue""><u>EXPARTE</u></span></a>",Calpine Corporation,"ADVANCE THREE-DAY NOTICE OF EX PARTE COMMUNICATION OF CALPINE CORPORATION Pursuant to Article 8 of the California Public Utilities Commission (“Commission”) Rules of Practice and Procedure Calpine Corporation (“Calpine”) hereby files this three-day advance notice of the upcoming ex parte meeting.   Calpine has requested and had been granted an ex parte Webex meeting on January 9, 2023, from approximately 3:30 p.m. to 4:00 p.m. with Jaime Rose Gannon, advisor to President Alice Busching Reynolds. The purpose of the meeting is to discuss constraints and opportunities for additional geothermal operational flexibility.  Calpine’s tentative list of attendees is:  Matt Barmack, Vice President, Market & Regulatory Analysis; Avis Kowalewski, Vice President, Government & Regulatory Affairs; Joe Greco, Director, Strategic Origination; and Emily Turkel, Analyst, Government & Regulatory Affairs"
