Filing Date,Document Type,Filed By,Description
"March 12, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=371664367""><span style=""color:blue""><u>TRANSCRIPT</u></span></a>",ALJ/REPORTING/CPUC,"MARCH 8, 2021 - PREHEARING CONFERENCE (TELEPHONIC) - PAGES 1-84 - VOLUME 1."
"March 10, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=369691948""><span style=""color:blue""><u>MOTION</u></span></a>",East Bay Community Energy,"Motion for Party Status of East Bay Community Energy. MFPS GRANTED via E-mail Ruling issued by ALJ Watts-Zagha on March 15, 2021"
"March 04, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=372550577""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Amended comments on the Order Instituting Rulemaking (original comments previously filed on 3/3/2021).
"March 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=369106304""><span style=""color:blue""><u>COMMENTS</u></span></a>",Utility Consumers' Action Network,Opening Comments On The Order Instituting Rulemaking To Address Energy Utility Customer Bill Debt Accumulated During The Covid-19 Pandemic
"March 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=369237437""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Comments on Order Instituting Rulemaking
"March 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=369237445""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,Comments On Order Instituting Rulemaking To Address Energy Utility Customer Bill Debt Accumulated During The Covid-19 Pandemic
"March 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=369106349""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,Opening Comments On The Order Instituting Rulemaking
"March 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=369237318""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Gas Company,Opening Comments On The Order Instituting Rulemaking To Address Energy Utility Customer Bill Debt Accumulated During The Covid-19 Pandemic
"March 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=369084099""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southwest Gas Corporation,Opening Comments on Order Instituting Rulemaking
"March 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=369106319""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Comments on Order Instituting Rulemaking to Address Energy Utility Customer Bill Debt Accumulated During the COVID-19 Pandemic
"March 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=369085504""><span style=""color:blue""><u>COMMENTS</u></span></a>",CALIFORNIA COMMUNITY CHOICE ASSOCIATION,Comments On Order Instituting Rulemaking
"March 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=369106336""><span style=""color:blue""><u>COMMENTS</u></span></a>","Bear Valley Electric Service, Inc.,Liberty Utilities (CalPeco Electric) LLC,PacifiCorp",Joint Comments On The Order Instituting Rulemaking
"March 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=369106332""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/MERZA/CPUC,Comments On The Order Instituting Rulemaking To Address Energy Utility Customer Bill Debt Accumulated During The Covid-19 Pandemic
"March 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=369084096""><span style=""color:blue""><u>COMMENTS</u></span></a>","Leadership Counsel for Justice and Accountability,The Greenlining Institute",Joint Opening Comments on Order Instituting Rulemaking
"March 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=369237350""><span style=""color:blue""><u>COMMENTS</u></span></a>","CENTER FOR ACCESSIBLE TECHNOLOGY,NATIONAL CONSUMER LAW CENTER",Opening Comments on Order Instituting Rulemaking
"March 03, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=369106337""><span style=""color:blue""><u>COMMENTS</u></span></a>",SAN DIEGO GAS & ELECTRIC COMPANY,Comments To The Order Instituting Rulemaking To Address Energy Utility Customer Bill Debt Accumulated During The Covid-19 Pandemic 
"March 02, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=369085478""><span style=""color:blue""><u>MOTION</u></span></a>",California Water Association,Motion For Party Status Of California Water Association
"February 26, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=368055465""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/WATTS-ZAGHA/CPUC,"ADMINISTRATIVE LAW JUDGE’S RULING PROVIDING UPDATED DATA AND TELEPHONE LINE FOR REMOTE PREHEARING CONFERENCE. This ruling provides the following telephonic access line for the remote prehearing conference (PHC) scheduled for March 8, 2021 at 10:30 a.m."
"February 22, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=367038391""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/SIMON/CPUC,NOTICE OF ASSIGNMENT. Rulemaking 21-02-014 is being assigned to Commissioner Martha Guzman Aceves and Administrative Law Judge Camille Watts-Zagha.
"February 11, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=366563533""><span style=""color:blue""><u>COMMISSION RULEMAKING</u></span></a>",CPUC,Order Instituting Rulemaking to Address Energy Utility Customer Bill Debt Accumulated During the COVID-19 Pandemic.
